AMBER General Force Field for organic molecules (Version 2.2.20, March 2021)
c  12.01         0.616               Sp2 C carbonyl group 
ns-cd-o    86.85      124.42                2021        1   0.0000
ns-cd-oh   85.62      117.79                2021        1   0.0000
ns-cd-os   85.58      116.95                2021        2   2.2328
ns-cd-ss   67.68      120.76                2021       13   2.4161
ns-c -ns   74.99      112.89                2021      295   1.1865
ns-c -nt   75.19      113.30                2021       48   0.7807
ns-c -o    87.21      123.05                2021     4072   1.1526
ns-c -oh   87.97      110.81                2021        4   0.1842
ns-c -os   88.54      108.88                2021      269   0.8981
ns-c -p3   39.40      117.28                2021        2   0.3767
ns-c -py   41.15      109.95                2021        1   0.0000
ns-cs-ns   75.64      112.50                2021       86   1.2919
ns-cs-nt   76.24      111.78                2021       43   0.8792
ns-cs-o    88.73      118.30                2021        2   0.0000
ns-cs-os   89.09      109.20                2021        9   0.8885
ns-c -ss   69.66      108.96                2021       42   1.0870
ns-cs-s    69.72      123.87                2021      315   1.3845
ns-cs-sh   69.40      111.24                2021        5   0.0025
ns-cs-ss   70.89      109.26                2021       10   1.3508
ns-cx-oh   83.49      114.81                2021        1   0.0000
ns-cy-os   83.49      113.08                2021        6   2.8976
ns-cz-nv   74.42      120.49                2021        1   0.0000
ns-n2-o   114.02      112.04                2021        2   0.1947
ns-no-o   109.31      115.97                2021        2   2.7979
ns-ny-ns   87.53      118.47                2021        1   0.0000
ns-os-p5   62.47      111.58                2021        1   0.0000
ns-p4-o    85.09      108.78                2021        1   0.0000
ns-p5-ns   76.61       92.92                2021        1   0.0000
ns-p5-o    85.94      110.08                2021        7   1.8315
ns-p5-os   86.51      102.01                2021        3   2.9191
ns-p5-s    72.00      108.60                2021        2   0.0000
ns-py-o    83.76      114.43                2021        1   0.0000
ns-s4-ns  112.54       92.44                2021        1   0.0000
ns-s4-o   131.06      102.96                2021        2   0.9485
ns-s6-ns  109.77      104.57                2021        1   0.0000
ns-s6-o   132.31      108.20                2021       15   1.7627
ns-s6-os  132.29       99.23                2021        5   0.9794
n -ss-n    116.5      103.10             SOURCE3        1         
ns-ss-ss  105.39      104.96                2021        2   0.4261
ns-sy-o   132.80      107.06                2021       57   2.4508
n -sy-ne  105.84      113.99                2021        1   0.0000
n -sy-o   130.85      108.46                2021       31   0.9792
nt-c -nt   74.63      116.06                2021        8   0.0821
nt-c -o    87.74      122.98                2021      568   0.9189
nt-c -os   88.63      109.66                2021       65   0.2411
nt-cs-nt   75.31      115.64                2021        1   0.0000
nt-cs-os   89.14      110.13                2021        2   0.5270
nt-c -ss   68.90      111.73                2021        4   0.2711
nt-cs-s    70.23      122.65                2021       61   0.5005
nt-cs-ss   71.06      109.10                2021        2   1.2043
nu-c2-nu   74.50      112.94                2021      148   2.2523
nu-c2-nv   74.89      111.64                2021      183   1.0269
nu-c2-nx   72.60      109.31                2021        1   0.0000
nu-c2-nz   70.64      112.36                2021        1   0.0000
nu-c2-oh   84.75      119.67                2021        3   0.0783
nu-c2-os   86.09      114.36                2021       14   1.5741
nu-c2-sh   67.80      117.50                2021        2   0.0000
nu-c2-ss   67.10      120.03                2021       20   3.3822
nu-c3-nu   71.42      111.32                2021        2   4.4581
nu-c3-oh   82.57      113.19                2021        6   1.1460
nu-c3-os   81.99      114.55                2021        3   0.3525
nu-c3-p5   40.71      112.57                2021        7   2.1225
nu-c3-s4   68.73      106.35                2021        1   0.0000
nu-c3-s6   67.38      113.68                2021        4   0.4191
nu-c5-nu   73.83      102.73                2021        1   0.0000
nu-c5-oh   82.81      112.03                2021        2   0.9486
nu-c5-os   84.39      106.83                2021        4   0.9590
nu-c5-s    67.10      112.74                2021        1   0.0000
nu-c5-ss   67.01      110.92                2021        3   2.1788
nu-c6-oh   83.22      111.29                2021        4   0.5949
nu-c6-os   83.67      109.68                2021        7   0.6138
nu-c6-ss   67.33      111.02                2021        5   0.5592
nu-cc-os   85.24      117.75                2021       10   0.8429
nu-cc-ss   67.32      122.97                2021       48   1.1925
nu-cd-os   86.05      116.12                2021        8   0.4824
nu-cd-ss   67.63      121.12                2021        5   1.1016
nu-ce-nu   71.32      121.10                2021        1   0.0000
nu-ce-py   39.79      123.51                2021        1   0.0000
nu-cz-nu   74.97      120.11                2021        5   0.1421
nu-cz-nv   74.88      120.26                2021       25   0.2966
nu-n2-o   114.63      111.91                2021        4   0.0651
nu-no-o   110.20      116.09                2021       14   1.1616
nu-os-nu  102.29      110.05                2021        1   0.0000
nu-p4-o    85.27      109.79                2021        2   0.3201
nu-p5-o    85.17      114.16                2021        7   1.9985
nu-p5-oh   87.31      101.93                2021        5   1.3586
nu-p5-op   84.06      109.75                2021        1   0.0000
nu-p5-os   85.74      105.47                2021        4   1.1506
nu-py-nu   78.12       89.66                2021        1   0.0000
nu-py-o    82.66      119.35                2021        2   0.0000
nu-s4-nu  113.96       92.70                2021        1   0.0000
nu-s4-o   127.29      111.27                2021        4   1.6630
nu-s4-os  138.96       85.58                2021        1   0.0000
nu-s6-nu  116.79       94.00                2021        1   0.0000
nu-s6-o   133.95      106.83                2021       80   1.5842
nu-s6-oh  134.03       97.85                2021        1   0.0000
nu-ss-nu  106.47      109.96                2021        1   0.0000
nu-sy-o   133.93      105.10                2021      172   1.8219
nv-c2-nv   73.29      116.46                2021       51   1.9050
nv-c2-nz   71.74      108.84                2021        1   0.0000
nv-c2-oh   85.82      116.57                2021        6   0.1123
nv-c2-os   86.62      112.84                2021       15   1.3115
nv-c2-s2   66.12      119.61                2021        2   2.9973
nv-c2-s4   62.82      116.32                2021        4   0.3941
nv-c2-sh   69.49      111.82                2021        1   0.0000
nv-c2-ss   69.06      113.26                2021       47   2.6697
nv-cc-os   86.28      115.62                2021        2   0.2414
nv-cc-ss   67.86      121.33                2021       46   0.7364
nv-cd-os   86.13      115.97                2021        5   0.5537
nv-cd-ss   67.67      120.99                2021       15   0.5339
nv-ce-nv   72.50      119.36                2021        4   0.7124
nv-ce-os   82.33      124.29                2021        1   0.0000
nv-cz-nv   75.05      119.57                2021       14   0.5422
nv-n2-o   111.92      113.70                2021        1   0.0000
nx-c3-os   83.70      105.77                2021        1   0.0000
nx-c3-p5   40.11      114.08                2021        2   3.9539
nx-cy-p3   38.86      114.86                2021        2   0.0000
ny-c2-ss   66.53      116.74                2021        6   2.2976
ny-c3-p5   41.66      105.91                2021        1   0.0000
ny-c3-s6   68.49      108.25                2021        1   0.0000
ny-c5-p5   41.34      105.18                2021        3   0.7508
ny-c5-ss   67.84      106.51                2021        1   0.0000
ny-c -o    80.85      114.62                2021        2   0.0000
ny-p5-o    81.22      109.76                2021        1   0.0000
ny-p5-os   86.04       93.37                2021        1   0.0000
ny-s6-o   122.47      101.38                2021        2   0.0096
ny-ss-o   125.21       99.79                2021        1   0.0000
nz-c2-ss   68.00      111.17                2021        2   2.2524
nz-c6-oh   81.85      109.92                2021        1   0.0000
nz-c -o    79.30      113.85                2021        1   0.0000
nz-cs-s    68.69      117.30                2021        1   0.0000
nz-n7-sy   89.98      107.37                2021        1   0.0000
nz-p4-o    79.28      104.07                2021        1   0.0000
o -c1-o    92.68      179.66                2021        3   0.2612
o -c1-s    71.34      180.00                2021        1   0.0000
o -c2-o    122.3      121.69             SOURCE3        1         
o -c2-oh  102.84      121.23                2021        6   0.0958
o -c2-os  100.27      125.13                2021        2   0.6820
o -c2-s     80.4      127.68             SOURCE3        2   0.0547
o -c2-ss   78.98      118.50                2021        1   0.0000
o -c3-o    113.5      122.30             SOURCE3        1         
o -c3-oh  100.03      112.39                2021        1   0.0000
o -c3-os   98.87      114.73                2021        1   0.0000
o -c6-os   99.30      115.06                2021        1   0.0000
o -ca-o    118.7      126.82             SOURCE3        1         
o -cc-os  102.09      121.30                2021        2   0.3710
o -cd-os  102.15      121.18                2021        3   0.3047
o -c -o   104.94      130.16                2021      608   1.3864
o -c -oh  102.03      122.09                2021     2826   0.8341
o -c -op   97.51      137.49                2021        1   0.0000
o -c -oq   98.85      128.02                2021       15   0.2268
o -c -os  101.26      123.20                2021     3757   1.1641
o -c -p2    96.2      123.10             SOURCE3        1         
o -c -p3   45.43      118.51                2021        1   0.0000
o -c -p5   45.11      121.15                2021       10   1.0886
o -c -pe   43.52      122.68                2021        1   0.0000
o -c -pf    95.6      123.02             SOURCE3        3         
o -c -px   45.26      118.60                2021        1   0.0000
o -c -py   45.32      122.18                2021        9   1.4021
o -c -s2   75.21      130.84                2021        1   0.0000
o -c -s4    76.8      121.15             SOURCE3        1         
o -c -s6    77.3      119.45             SOURCE3        1         
o -c -s     85.6      120.44             SOURCE3        2         
o -c -sh   76.61      122.47                2021        6   0.9166
o -c -sq   73.00      132.86                2021        1   0.0000
o -c -ss   76.33      123.38                2021      180   1.1500
o -cs-s    80.85      127.09                2021        2   0.0000
o -c -sx   73.46      119.19                2021        2   0.3020
o -c -sy   73.83      116.82                2021        3   0.1839
oh-c1-oh    92.9      180.00               Guess        0         
oh-c2-oh  101.70      114.31                2021        1   0.0000
oh-c2-os   99.90      116.63                2021        1   0.0000
oh-c3-oh   97.82      109.75                2021        7   1.5166
oh-c3-os   97.11      111.11                2021       15   1.2224
oh-c3-p3   46.94      110.83                2021        2   0.0598
oh-c3-p5   47.98      108.59                2021       41   1.3967
oh-c3-py   48.40      107.09                2021        2   0.9764
oh-c3-s4   79.05      107.75                2021        2   0.3180
oh-c3-s6   80.47      106.93                2021        1   0.0000
oh-c3-sh    78.6      115.46             SOURCE3        1         
oh-c3-ss   77.78      111.65                2021        1   0.0000
oh-c5-oh   97.06      112.22                2021        2   0.9286
oh-c5-os   97.17      110.78                2021       74   0.9595
oh-c5-p5   47.89      107.00                2021        2   1.9963
oh-c6-oh   97.05      111.50                2021        2   0.0476
oh-c6-os   98.10      108.68                2021      121   1.0726
oh-c6-p5   47.97      108.35                2021        1   0.0000
oh-c6-ss   78.08      110.72                2021        2   0.0379
oh-ca-oh   110.6      120.00             SOURCE3        1         
oh-cc-os  103.33      108.73                2021        1   0.0000
oh-cc-ss   77.91      122.91                2021        1   0.0000
oh-cd-os  101.95      111.61                2021        6   1.1909
oh-c -oh   116.3      110.56             SOURCE3        2   0.5498
oh-c -os  100.13      115.05                2021        2   1.6243
oh-c -py   47.16      111.59                2021        3   1.1172
oh-c -s     83.0      123.44             SOURCE3        1         
oh-cs-s    81.06      122.96                2021        2   0.0025
oh-cx-oh   116.9      107.85             SOURCE3        1         
oh-cx-os   108.5      118.12             SOURCE3        4   1.3581
oh-i -os    0.00      167.88                2021        1   0.0000
oh-n2-oh   114.0      101.70             SOURCE3        1         
oh-n2-p2   109.1      115.11             SOURCE3        1         
oh-n2-s     87.0      116.08             SOURCE3        1         
oh-n3-oh   109.2      107.18             SOURCE3        1         
oh-n3-sx   99.00      109.11                2021        1   0.0000
oh-n4-oh   109.8      108.19             SOURCE3        1         
oh-n7-s6  102.67      110.04                2021        1   0.0000
oh-na-oh   103.9      122.20             SOURCE3        1         
oh-na-p2   100.0      120.76             SOURCE3        1         
oh-na-pc   101.1      119.99             SOURCE3        3   2.1734
oh-na-pd   101.1      119.99             SOURCE3        3         
oh-na-ss    81.2      113.04             SOURCE3        1         
oh-nh-oh   109.6      106.27             SOURCE3        1         
oh-nh-s6  103.77      105.93                2021        1   0.0000
oh-n -oh   109.8      107.26             SOURCE3        1         
oh-os-os  132.44      107.97                2021        1   0.0000
oh-p2-oh    83.9      100.10             SOURCE3        1         
oh-p2-p2    85.1      107.82             SOURCE3        2   2.6708
oh-p2-s     66.0      109.75             SOURCE3        1         
oh-p3-oh   98.03      104.56                2021        1   0.0000
oh-p4-oh    85.2       95.71             SOURCE3        1         
oh-p5-oh  102.66      102.73                2021      320   1.0111
oh-p5-os  102.94      101.93                2021      583   1.1199
oh-p5-p2    75.1      103.53             SOURCE3        1         
oh-p5-p3    74.0      103.83             SOURCE3       13   0.4303
oh-p5-p4    74.0      101.79             SOURCE3        1         
oh-p5-p5    80.1      100.45             SOURCE3        1         
oh-p5-s4    61.9      103.24             SOURCE3        1         
oh-p5-s6    62.4      101.48             SOURCE3        1         
oh-p5-s    81.60      116.36                2021        5   0.8152
oh-p5-sh    61.4      101.41             SOURCE3        2         
oh-p5-ss   80.89      104.00                2021       17   1.2766
oh-py-oh  102.70      101.43                2021       14   0.9920
oh-py-os  102.51      102.11                2021        3   0.0748
oh-py-pe    79.3      104.84             SOURCE3       22   2.0337
oh-py-pf    79.3      104.84             SOURCE3       22         
oh-py-px    74.2      104.30             SOURCE3        8   1.2772
oh-py-py    76.0      100.45             SOURCE3        6         
oh-py-s    81.12      115.16                2021        1   0.0000
oh-py-sx    57.4      100.94             SOURCE3        4         
oh-py-sy    59.1      101.47             SOURCE3        6   0.2490
oh-s4-oh   120.2      100.34             SOURCE3        1         
oh-s4-os  155.26       93.99                2021        2   0.3720
oh-s6-oh  158.38       96.35                2021        2   0.0000
oh-s6-os  157.69       96.91                2021       48   0.9021
oh-s6-p2   108.7      109.67             SOURCE3        2         
oh-s6-sh  128.42       92.48                2021        1   0.0000
oh-s6-ss  123.23       97.70                2021        1   0.0000
oh-ss-oh  147.20      104.76                2021        2   0.0099
o -i -oh    0.00       94.63                2021        1   0.0000
o -i -os    0.00       90.27                2021        1   0.0000
o -n1-p2   107.3      116.05             SOURCE3        1         
o -n2-o   127.50      134.67                2021        2   0.0000
o -n2-oh   114.8      112.15             SOURCE2        2   1.4500
o -n2-os  129.52      110.84                2021        2   0.0005
o -n2-p2   112.2      116.08             SOURCE3        1         
o -n2-p3   104.4      113.43             SOURCE3        1         
o -n2-p4   108.0      110.61             SOURCE3        1         
o -n2-p5   116.1      109.11             SOURCE3        1         
o -n2-pe   107.8      134.56             SOURCE3        1         
o -n2-pf   107.8      134.56             SOURCE3        1         
o -n2-s4    90.1      108.91             SOURCE3        1         
o -n2-s6    91.7      111.34             SOURCE3        1         
o -n2-s     90.0      117.18             SOURCE3        1         
o -n2-sh    81.9      114.98             SOURCE3        1         
o -n2-ss  104.40      115.83                2021        7   0.2342
o -n3-o    109.3      126.14             SOURCE3        1         
o -n3-p2   106.9      117.02             SOURCE3        1         
o -n3-p4   105.7      116.65             SOURCE3        1         
o -n3-s4    81.0      114.09             SOURCE3        1         
o -n3-s6    84.4      113.80             SOURCE3        1         
o -n3-s     77.5      119.81             SOURCE3        1         
o -n4-o    106.8      120.97             SOURCE3        1         
o -na-o    114.9      126.20             SOURCE3        1         
o -na-os  123.46      118.85                2021        6   0.4047
o -na-p2   101.0      122.80             SOURCE3        1         
o -na-pc   102.1      122.34             SOURCE3        3   1.2908
o -na-pd   102.1      122.34             SOURCE3        3         
o -ne-o    116.7      124.09             SOURCE3        2   8.7534
o -ne-pe    99.2      132.32             SOURCE3       11  23.9559
o -ne-px   109.1      110.62             SOURCE3        1         
o -ne-py   114.7      110.79             SOURCE3        4   1.6818
o -ne-s     89.9      117.19             SOURCE3        2   0.0225
o -ne-sx    79.7      108.92             SOURCE3        1         
o -ne-sy    86.1      111.34             SOURCE3        1         
o -nf-o    116.7      124.09             SOURCE3        2         
o -nf-pf    99.2      132.32             SOURCE3       11         
o -nf-px   109.1      110.62             SOURCE3        1         
o -nf-py   114.7      110.79             SOURCE3        4         
o -nf-s     89.9      117.19             SOURCE3        2         
o -nf-sx    79.7      108.92             SOURCE3        1         
o -nf-sy    86.1      111.34             SOURCE3        1         
o -nh-o    111.9      128.06             SOURCE3        1         
o -n -o   131.60      126.71                2021        2   0.5676
o -no-o   131.02      125.05                2021     1003   0.9036
o -no-oh  124.93      114.79                2021        2   0.0000
o -no-os  125.70      114.80                2021      139   2.2944
o -no-p2   55.81      117.20                2021        2   4.5450
o -no-p3   56.88      117.31                2021        2   0.0122
o -no-p4   55.89      116.29                2021        2   1.2336
o -no-p5   57.47      116.99                2021        2   0.0000
o -no-s4   87.94      115.25                2021        2   0.2349
o -no-s6   89.71      116.00                2021        1   0.0000
o -no-s     80.0      119.81             SOURCE3        4   0.0042
o -no-sh   95.59      115.74                2021        2   1.9866
o -no-ss   96.22      116.14                2021        2   2.1461
o -os-o     98.0      114.68             SOURCE3        1         
o -p2-o     82.8      119.96             SOURCE3        1         
o -p2-oh    82.7      110.46             SOURCE3        1         
o -p2-os    85.1      108.81             SOURCE3        1         
o -p2-p2    84.9      114.23             SOURCE3        1         
o -p2-p3    75.4      106.69             SOURCE3        1         
o -p2-p4    75.3      104.37             SOURCE3        1         
o -p2-p5    75.2      104.49             SOURCE3        1         
o -p2-pe    72.7      145.96             SOURCE3        1         
o -p2-pf    72.7      145.96             SOURCE3        1         
o -p2-s4    57.8      106.59             SOURCE3        1         
o -p2-s     65.6      117.42             SOURCE3        1         
o -p2-s6    58.5      105.04             SOURCE3        1         
o -p2-sh    62.6      109.60             SOURCE3        1         
o -p2-ss    62.7      109.60             SOURCE3        1         
o -p3-o     81.7      122.18             SOURCE3        2   7.8556
o -p3-p3    70.1      116.74             SOURCE3       14   0.7525
o -p3-p5    73.1      107.62             SOURCE3        4         
o -p3-s4    59.3      110.70             SOURCE3        4   0.7259
o -p3-s6    60.6      106.66             SOURCE3        6   3.4017
o -p4-o    96.21      134.43                2021        1   0.0000
o -p4-oh   98.44      115.56                2021        1   0.0000
o -p4-os   98.61      115.71                2021        1   0.0000
o -p4-p2    69.9      121.35             SOURCE3        1         
o -p4-p3   45.20      111.84                2021        1   0.0000
o -p4-p4    75.9      116.43             SOURCE3        1         
o -p4-p5    71.6      109.76             SOURCE3        1         
o -p4-s4    54.9      112.19             SOURCE3        1         
o -p4-s     57.3      112.78             SOURCE3        2         
o -p4-s6    54.0      113.89             SOURCE3        1         
o -p4-sh   75.60      116.78                2021        1   0.0000
o -p4-ss   76.56      115.28                2021        1   0.0000
o -p5-o   103.76      118.29                2021      143   3.0029
o -p5-oh  100.56      115.17                2021      976   1.3385
o -p5-op   96.76      124.06                2021        3   0.2749
o -p5-oq   99.06      111.64                2021        4   0.0067
o -p5-os  100.30      115.44                2021      792   2.3177
o -p5-p2    71.9      114.60             SOURCE3        1         
o -p5-p3   45.09      115.14                2021        1   0.0000
o -p5-p4    70.1      114.66             SOURCE3        1         
o -p5-p5   45.37      110.56                2021        2   0.0000
o -p5-s4    60.7      110.23             SOURCE3        1         
o -p5-s6    60.3      111.75             SOURCE3        1         
o -p5-s    81.13      121.99                2021        1   0.0000
o -p5-sh   77.29      115.70                2021        4   0.3903
o -p5-ss   77.79      114.70                2021       31   1.5485
op-cx-op  124.47       66.60                2021        1   0.0000
op-cx-oq   93.12      119.09                2021        1   0.0000
op-cx-os   95.30      116.08                2021        5   0.4632
op-cx-p5   46.85      114.21                2021        1   0.0000
op-cx-s4   76.26      111.64                2021        1   0.0000
op-cx-s6   77.52      111.21                2021        1   0.0000
o -pe-o     82.1      119.96             SOURCE3        1         
o -pe-p2    82.0      114.23             SOURCE3        1         
o -pe-pe    66.1      145.96             SOURCE3        1         
o -pe-px    81.0      104.37             SOURCE3        1         
o -pe-py    80.3      104.49             SOURCE3        1         
o -pe-s     65.8      117.42             SOURCE3        2   0.0426
o -pe-sx    58.3      106.59             SOURCE3        1         
o -pe-sy    57.6      105.04             SOURCE3        1         
o -pf-o     82.1      119.96             SOURCE3        1         
o -pf-p2    82.0      114.23             SOURCE3        1         
o -pf-pf    66.1      145.96             SOURCE3        1         
o -pf-px    81.0      104.37             SOURCE3        1         
o -pf-py    80.3      104.49             SOURCE3        1         
o -pf-s     65.8      117.42             SOURCE3        2         
o -pf-sx    58.3      106.59             SOURCE3        1         
o -pf-sy    57.6      105.04             SOURCE3        1         
op-np-s6   99.21      107.06                2021        2   1.4278
op-op-p5   93.19       60.28                2021        3   0.0474
op-p5-op  135.18       58.98                2021        2   0.5147
op-s6-sp  165.27       58.92                2021        1   0.0000
op-sp-s6  175.84       48.17                2021        1   0.0000
o -px-pe   44.60      116.10                2021        1   0.0000
o -px-pf    76.8      116.50             SOURCE3       12         
o -px-px   43.83      117.84                2021        2   0.0000
o -px-py    71.4      114.20             SOURCE3        5   1.7165
o -px-sx    54.9      112.81             SOURCE3        3   0.8799
o -px-sy   74.03      109.81                2021        1   0.0000
o -py-o    99.76      128.28                2021        1   0.0000
o -py-oh  100.36      114.90                2021       26   1.1210
o -py-os  100.27      115.53                2021       30   1.1360
o -py-pe   45.65      111.97                2021        1   0.0000
o -py-pf    76.9      114.56             SOURCE3       12         
o -py-px    72.3      111.37             SOURCE3        5   0.3803
o -py-py   45.54      112.85                2021        3   0.0946
o -py-sx   75.74      111.62                2021        1   0.0000
o -py-sy   75.69      111.98                2021        1   0.0000
oq-cy-oq  104.98       90.73                2021        2   0.2180
oq-cy-os   97.03      108.91                2021        2   1.6832
oq-p5-oq  107.19       85.53                2021        2   0.0000
o -s2-o    118.4      116.17             SOURCE3        1         
o -s2-s     91.4      118.30             SOURCE2        1         
o -s4-o   156.73      116.06                2021        9   2.0792
o -s4-oh  150.50      110.08                2021       20   1.0371
o -s4-os  152.60      107.64                2021       11   1.5217
o -s4-p2   110.6      106.77             SOURCE3        1         
o -s4-p3   69.15      108.36                2021        1   0.0000
o -s4-p4   109.5      103.36             SOURCE3        1         
o -s4-p5   123.8       96.95             SOURCE3        1         
o -s4-s   119.88      114.62                2021        2   0.4270
o -s4-s4    91.3      104.55             SOURCE3        1         
o -s4-s6    92.1      102.84             SOURCE3        1         
o -s4-sh  115.09      110.78                2021        1   0.0000
o -s4-ss  106.12      110.53                2021        2   0.0634
o -s6-o   158.50      120.21                2021      647   1.6962
o -s6-oh  156.92      108.04                2021      288   0.9049
o -s6-op  154.25      113.41                2021        2   0.0000
o -s6-os  156.23      108.58                2021      332   1.4683
o -s6-p2   111.3      106.61             SOURCE3        1         
o -s6-p3   70.01      108.64                2021        2   2.4665
o -s6-p4   107.4      105.67             SOURCE3        1         
o -s6-p5   118.5      106.64             SOURCE3        1         
o -s6-s4    90.2      107.85             SOURCE3        1         
o -s6-s6    91.0      106.07             SOURCE3        1         
o -s6-s     90.9      110.29             SOURCE3        6   2.2405
o -s6-sh  119.02      110.28                2021        3   1.3259
o -s6-sp  119.20      116.39                2021        2   0.0000
o -s6-ss  119.16      106.57                2021       13   2.2717
os-c1-os    93.4      180.00               Guess        0         
os-c2-os   99.90      114.92                2021        6   1.2203
os-c2-ss   80.09      112.60                2021        1   0.0000
os-c3-os   98.44      107.89                2021       55   2.1126
os-c3-p5   48.33      106.94                2021       36   1.6235
os-c3-ss   79.80      105.99                2021        4   0.1514
os-c5-os   97.94      107.89                2021      432   0.5373
os-c5-p5   46.99      110.75                2021        4   1.9992
os-c5-py   47.73      107.99                2021        1   0.0000
os-c5-s4   77.82      108.54                2021        1   0.0000
os-c5-s6   77.03      110.70                2021        2   0.0051
os-c5-ss   78.46      108.44                2021       12   1.4455
os-c6-os   97.53      109.50                2021      234   1.2925
os-c6-p3   46.02      112.67                2021        4   0.2705
os-c6-p5   47.65      109.64                2021        4   1.1297
os-c6-s4   76.60      112.94                2021        1   0.0000
os-c6-sh   77.96      108.80                2021        2   0.0530
os-c6-ss   78.48      109.40                2021       19   1.2094
os-ca-os   113.1      113.73             SOURCE3        1         
os-cc-os   99.03      117.06                2021        4   0.7681
os-cc-s6   77.05      118.32                2021        1   0.0000
os-cc-sh   78.88      117.68                2021        1   0.0000
os-cc-ss   79.35      118.01                2021       10   1.6753
os-cd-os  100.43      114.05                2021        3   0.5049
os-cd-ss   78.58      119.44                2021        3   1.6317
os-cd-sy   79.37      115.23                2021        1   0.0000
os-ce-os   97.20      119.74                2021        1   0.0000
os-c -os  101.57      111.29                2021       19   0.8050
os-c -p5   46.81      111.42                2021        4   0.4338
os-c -py   47.28      110.91                2021        3   1.3100
os-c -s     82.4      125.01     SOURCE4_SOURCE5       62   1.0980
os-cs-os  102.87      110.35                2021        1   0.0000
os-c -ss   79.88      110.48                2021        2   0.1611
os-cs-s    80.25      125.00                2021       44   1.1390
os-cs-sh   81.99      106.29                2021        4   0.1633
os-cs-ss   81.70      109.76                2021       12   1.2284
os-cx-os   106.7      116.05     SOURCE4_SOURCE5       15   2.1532
os-cy-os   99.20      107.01                2021        1   0.0000
os-i -os    0.00      162.69                2021        2   0.3107
os-n2-os   108.7      110.29             SOURCE3        1         
os-n2-p2   111.3      110.20             SOURCE3        1         
os-n2-s     88.2      112.23             SOURCE3        1         
os-n3-os  121.21      104.95                2021        1   0.0000
os-n3-s6  102.03      108.41                2021        3   1.4396
os-n4-os   110.2      104.40             SOURCE3        1         
os-n7-os  120.86      107.84                2021        2   0.4653
os-na-os  123.98      104.63                2021        2   0.0037
os-na-p2   100.4      117.86             SOURCE3        1         
os-na-p3   105.9      104.70             SOURCE3        1         
os-na-p5   104.7      111.41             SOURCE3        1         
os-na-pc   100.2      119.91             SOURCE3        3   1.9002
os-na-pd   100.2      119.91             SOURCE3        3         
os-na-s4    81.0      105.88             SOURCE3        2         
os-na-s6    81.1      112.00             SOURCE3        2         
os-na-ss    81.7      109.64             SOURCE3        3   4.1395
os-nh-os   110.1      105.27             SOURCE3        1         
os-n -os   110.0      106.53             SOURCE3        1         
os-os-os  132.93      106.58                2021        1   0.0000
os-os-p5   72.73      106.57                2021        2   0.2555
os-os-s6  117.00      108.80                2021        2   0.0000
os-p2-os    87.7       98.30             SOURCE3        1         
os-p2-p2    88.9      101.46             SOURCE3        1         
os-p2-s     67.3      108.47             SOURCE3        3   1.7065
os-p3-os  101.12       98.90                2021        8   1.2613
os-p4-os    83.5      100.34             SOURCE3        1         
os-p5-os  102.92      101.72                2021      312   1.4242
os-p5-p3   47.12      104.29                2021        2   5.4443
os-p5-p5    78.5      104.48             SOURCE3        1         
os-p5-s4    62.1      102.52             SOURCE3        1         
os-p5-s6    62.3      101.89             SOURCE3        1         
os-p5-s    81.31      117.04                2021      126   0.8592
os-p5-sh   81.77      101.32                2021        7   0.5915
os-p5-ss   81.50      102.38                2021       45   1.2711
os-py-os  102.69      102.06                2021       19   1.3246
os-py-pe   46.43      107.11                2021        2   1.6145
os-py-py   47.02      104.68                2021        5   0.4023
os-py-s    80.81      116.22                2021       11   0.4580
os-py-ss   81.77       98.43                2021        1   0.0000
os-py-sx   78.72      102.03                2021        1   0.0000
os-py-sy   78.73      102.18                2021        2   0.1734
os-s4-os  155.38       94.22                2021        5   2.3714
os-s6-os  158.19       96.01                2021        4   2.8175
o -ss-o   156.33      117.64                2021        2   1.4554
o -ss-oh  150.88      110.29                2021        1   0.0000
o -ss-p2   73.26      107.40                2021        1   0.0000
o -ss-p5   114.3      106.41             SOURCE3        1         
o -ss-s6    89.5      105.39             SOURCE3        1         
os-ss-os  146.11      104.11                2021        1   0.0000
o -ss-ss    88.2      112.70             SOURCE2        1         
os-sy-os  113.16      175.17                2021        1   0.0000
o -sx-oh  149.22      111.04                2021        1   0.0000
o -sx-os  149.04      110.14                2021        4   0.0531
o -sx-pe   111.8      106.43             SOURCE3        9   2.8345
o -sx-pf   111.8      106.43             SOURCE3        9         
o -sx-px   109.1      104.77             SOURCE3        3   1.9810
o -sx-py   70.61      109.46                2021        1   0.0000
o -sx-ss  117.23      110.56                2021        2   0.3036
o -sx-sx    79.8      104.65             SOURCE3        6   3.0524
o -sx-sy    85.1      103.41             SOURCE3        5   0.9618
o -sy-o   157.75      121.38                2021      688   0.8461
o -sy-oh  157.19      106.67                2021      158   0.5495
o -sy-os  153.59      107.34                2021       31   2.0141
o -sy-pe   69.58      108.37                2021        2   2.2107
o -sy-pf   109.5      106.90             SOURCE3       12         
o -sy-px   69.06      107.70                2021        2   1.1629
o -sy-py   71.45      107.34                2021        2   0.1688
o -sy-ss  116.77      107.59                2021        7   2.0694
o -sy-sx    84.0      106.33             SOURCE3       10   2.0456
o -sy-sy    84.2      106.19             SOURCE3       12   0.1754
p2-c1-p2    85.4      180.00               Guess        0         
